ID,NAME,TIME,TEXT,ROLE,HATE,TARGET,VERBAL_ABUSE,INTENTION,CONTEXT,SENTIMENT,scenario,theme
1,Paul72,11:08:44,Claire c'est pas le mot,bully_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_fatima_bis,ethnicity
2,@FatimahVictime,11:08:48,Je voudrais qu'on arrête de se moquer de moi et ma culture,victim,NAG,NULL,NULL,CNS,AIN,NEG,scenario_ethnicity_fatima_bis,ethnicity
3,@FatimahVictime,11:09:30,Salut Julie c'est avec toi que je voulais parler,victim,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_fatima_bis,ethnicity
4,julie20,11:09:39,la vie t'es fat ima,bully,CAG,victim,DNG,ATK,OTH,NEG,scenario_ethnicity_fatima_bis,ethnicity
5,coralie,11:09:48,bizzarement ils insultent moins la,victim_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_fatima_bis,ethnicity
6,@FatimahVictime,11:09:56,arrête tes commentaires et de m'insulter dans mon dos tu crois que j'ai pas vu ton petit jeu... Et tes insinuations...,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
7,leo77,11:10:09,c'est une clocharde en meme temps,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
8,@FatimahVictime,11:10:15,S'il te paît arrête.,victim,NAG,NULL,NULL,DFN,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
9,coralie,11:10:15,ils ont meme pas d'interet a t'insulter,victim_support,NAG,NULL,NULL,OTH,DFN,NEU,scenario_ethnicity_fatima_bis,ethnicity
10,julie20,11:10:26,c pas dans ton dos chuis en face,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
11,leo77,11:10:30,bah on va voir en vrai si on va rien faire,bully_support,CAG,victim,THR,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
12,coralie,11:10:36,mais regarde les ils peuvent que insulter vous pouvez argumenter ?,victim_support,NAG,NULL,NULL,EMP,DFN,NEU,scenario_ethnicity_fatima_bis,ethnicity
13,@FatimahVictime,11:10:46,FAT IMA .. tu as un humour incroyable !,victim,CAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
14,julie20,11:10:59,oe je sais,bully,NAG,NULL,NULL,OTH,DFN,NEU,scenario_ethnicity_fatima_bis,ethnicity
15,@FatimahVictime,11:11:01,"La dernière fois qu'on m'a fait cette blague, j'étais en maternelle.",victim,CAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
16,coralie,11:11:21,c'est clair,victim_support,NAG,NULL,NULL,EMP,DFN,NEU,scenario_ethnicity_fatima_bis,ethnicity
17,leo77,11:11:27,bon tg tu parles trop,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
18,@FatimahVictime,11:11:35,Leo..,victim,OAG,bully_support,OTH,DFN,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
19,julie20,11:11:41,tu casse les couilles,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
20,@FatimahVictime,11:11:42,Tu n'as rien à faire ici..,victim,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
21,Paul72,11:11:44,manges du couscous,bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
22,@FatimahVictime,11:11:49,C'est entre moi et julie !,victim,NAG,NULL,NULL,OTH,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
23,leo77,11:11:58,on va te faire manger du saucisson,bully_support,CAG,victim,THR,ATK,OTH,NEG,scenario_ethnicity_fatima_bis,ethnicity
24,coralie,11:12:10,enfaite les gars vous savez pas harceler,victim_support,CAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_ethnicity_fatima_bis,ethnicity
25,julie20,11:12:12,trahisonnnnnnnnn,bully,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_fatima_bis,ethnicity
26,coralie,11:12:15,vous etees des breles,victim_support,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
27,@FatimahVictime,11:12:34,Ils sont nuls !,victim,OAG,bully/bully_support,DNG,DFN,NULL,NEG,scenario_ethnicity_fatima_bis,ethnicity
28,coralie,11:12:41,grave,victim_support,NAG,NULL,NULL,EMP,DFN,POS,scenario_ethnicity_fatima_bis,ethnicity
29,@FatimahVictime,11:12:46,mdr,victim,NAG,NULL,NULL,OTH,EMP,POS,scenario_ethnicity_fatima_bis,ethnicity
30,leo77,11:12:51,coralie ferme ta gueule toi aussi t'es une petasse,bully_support,OAG,victim_support,OTH,ATK,EMP,NEG,scenario_ethnicity_fatima_bis,ethnicity
31,julie20,11:12:53,t'es Fatigué,bully,CAG,victim,OTH,ATK,OTH,NEG,scenario_ethnicity_fatima_bis,ethnicity
32,Paul72,11:12:54,ah parce que c'est un job maintenant,bully_support,CAG,victim_support,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
33,@FatimahVictime,11:13:01,Bon Julie,victim,CAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
34,coralie,11:13:04,octogone quand tu veux leo77,victim_support,OAG,bully_support,THR,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
35,@FatimahVictime,11:13:13,tu peux me promettre que tu vas arrêter ?,victim,NAG,NULL,NULL,DFN,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
36,coralie,11:13:14,avec ton corps tout frele,victim_support,OAG,bully_support,THR,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
37,leo77,11:13:21,coralie et fatimah c'est des salopes,bully_support,OAG,victim/victim_support,NCG,ATK,NULL,NEG,scenario_ethnicity_fatima_bis,ethnicity
38,@FatimahVictime,11:13:28,ce sont *,victim,CAG,bully_support,DNG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
39,julie20,11:13:33,mais oui mv,bully,CAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
40,leo77,11:13:36,m'en branle,bully_support,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
41,coralie,11:13:37,leo77 n'a pas d'arguments,victim_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_fatima_bis,ethnicity
42,@FatimahVictime,11:13:38,quand on parle bien français!!,victim,CAG,bully_support,DNG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
43,julie20,11:13:51,tg rentre chez toi,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
44,@FatimahVictime,11:13:53,... je suis française donc je suis chez moi,victim,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
45,coralie,11:14:05,leo77 il sais pas insulter et il sais pas parler francais,victim_support,OAG,bully_support,DNG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
46,julie20,11:14:12,t'es sans papiers on le sais,bully,OAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
47,@FatimahVictime,11:14:22,tu veux les voir julie ?,victim,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
48,leo77,11:14:33,fatimah pas très francais,bully_support,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
49,Paul72,11:14:34,La géographie c'est pas ton fort,bully_support,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
50,julie20,11:14:43,tu peux pas les monter,bully,OAG,victim,OTH,GSL,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
51,coralie,11:15:04,le niveau de vos blagues est eclaté les gars faite un effort,victim_support,OAG,bully/bully_support,OTH,DFN,NULL,NEG,scenario_ethnicity_fatima_bis,ethnicity
52,leo77,11:15:17,"fatimah son vagin il sens le cochon,",bully_support,OAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
53,Paul72,11:15:24,retourne te faire enculer par un singe,bully_support,OAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
54,julie20,11:15:30,tu sais nager fat ?,bully,CAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
55,@FatimahVictime,11:15:38,C'est pas toi qui vas le sentir Leo !,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
56,leo77,11:16:14,"tkt y a des photos qui tournent , pas très rasé tout ca",bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
57,Paul72,11:16:32,you born fat,bully_support,OAG,victim,DNG,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
58,coralie,11:16:34,t'en a jamais vu en vrai donc ta de la chance,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
59,@FatimahVictime,11:16:41,"Si tu fais ça, ... tu sais que je peux porter plainte?",victim,NAG,NULL,NULL,CNS,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
60,leo77,11:16:48,j'ai vu le cul de ta soeur,bully_support,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
61,coralie,11:16:57,t'en a pas vu non plus,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
62,julie20,11:17:01,ça va etre fait tkt,bully,OAG,victim,THR,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
63,leo77,11:17:09,porte plainte grosse folle sa va te meler,bully_support,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
64,coralie,11:17:12,ta jamais toucher personne,victim_support,CAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
65,@FatimahVictime,11:17:14,"Et Leo, je vois pas comment tu pourrais avoir ce genre de photo..",victim,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
66,coralie,11:17:18,leo77,victim_support,OAG,bully_support,NCG,DFN,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
67,leo77,11:17:29,tout le monde a vu ton cul,bully_support,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
68,coralie,11:17:30,bolosse,victim_support,OAG,bully_support,NCG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
69,leo77,11:17:42,en plus ta meme pas de forme mskn,bully_support,CAG,victim_support,DNG,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
70,Paul72,11:17:42,tu as pu venir en france donc tout est possible,bully_support,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
71,coralie,11:17:57,avec ton 2cm tu peut pas parler,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
72,julie20,11:17:59,ça surcule avec tous les mecs qui ton dé glingué,bully,OAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
73,@FatimahVictime,11:18:02,"Leo et Paul, on vous a pas causé .",victim,OAG,bully_support,OTH,DFN,NULL,NEG,scenario_ethnicity_fatima_bis,ethnicity
74,coralie,11:18:03,leo77,victim_support,NAG,NULL,NULL,OTH,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
75,Paul72,11:18:30,sinon il recherche un acteur pour le prochain kirikou,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
76,leo77,11:18:32,fatimah on va t'enfoncer ton voile dans le cul,bully_support,OAG,victim,THR,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
77,@FatimahVictime,11:18:36,"Julie, tu as peur de moi ou quoi ? T'es moche Julie...",victim,OAG,bully,DNG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
78,julie20,11:18:54,mais tg toi on est Fat igué,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
79,coralie,11:19:06,paul et leo vous etes vraiment fatiguant c'est aberrant avec vos tete de teub,victim_support,OAG,bully_support,OTH,DFN,NULL,NEG,scenario_ethnicity_fatima_bis,ethnicity
80,@FatimahVictime,11:19:16,S'il te plaît Julie !,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
81,leo77,11:19:18,toi dans la tete dans des teub,bully_support,OAG,victim_support,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
82,@FatimahVictime,11:19:22,Arrête tes blagues !,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
83,leo77,11:19:24,ta la,bully_support,OAG,victim_support,OTH,ATK,DFN,NEU,scenario_ethnicity_fatima_bis,ethnicity
84,@FatimahVictime,11:19:25,Je suis pas grosse,victim,NAG,NULL,NULL,CNS,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
85,leo77,11:19:30,t'es obese,bully_support,OAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
86,@FatimahVictime,11:19:33,FAT = grosse,victim,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
87,julie20,11:19:36,tg avec ta tete d'immigré,bully,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
88,leo77,11:19:40,ta manger trop de bite,bully_support,OAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
89,Paul72,11:19:43,normal un singe ça bouffe des teub,bully_support,CAG,victim,OTH,AIN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
90,coralie,11:19:54,c'est toi le singe,victim_support,OAG,bully_support,NCG,DFN,AIN,NEG,scenario_ethnicity_fatima_bis,ethnicity
91,leo77,11:19:56,faut doser sur le couscous,bully_support,OAG,victim,DNG,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
92,coralie,11:20:03,t'es meme un chien,victim_support,OAG,bully_support,NCG,DFN,AIN,NEG,scenario_ethnicity_fatima_bis,ethnicity
93,julie20,11:20:15,*retourne manger tes bananes,bully,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
94,Paul72,11:20:38,les merguez t'en prends pas que dans la bouche,bully_support,CAG,victim,OTH,AIN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
95,coralie,11:20:42,julie tu pu le seum parce qu'elle est belle,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
96,@FatimahVictime,11:20:56,"Julie, arrête maintenant",victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
97,coralie,11:21:03,julie20 ta trop la rage,victim_support,NAG,NULL,NULL,OTH,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
98,julie20,11:21:04,et toi tu pu...,bully,OAG,victim,DNG,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
99,@FatimahVictime,11:21:06,T'as pas besoin d'être jalouse,victim,NAG,NULL,NULL,DFN,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
100,leo77,11:21:11,salam,bully_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_fatima_bis,ethnicity
101,@FatimahVictime,11:21:18,je ne vais pas te voler ton petit ami car t'en n'as pas!,victim,OAG,bully,OTH,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
106,coralie,11:22:12,ptdr ta aucune chance,victim_support,CAG,bully,OTH,EMP,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
108,Paul72,11:22:20,coralie porte parole de la boulémi,bully_support,OAG,victim/victim_support,OTH,ATK,EMP,NEG,scenario_ethnicity_fatima_bis,ethnicity
109,leo77,11:22:23,envoie ton snap,bully_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_fatima_bis,ethnicity
110,coralie,11:22:35,tema c'est chien,victim_support,OAG,bully_support,NCG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
112,coralie,11:23:21,julie elle pu le seum parce que fatima elle est 20 fois mieux qu'elle,victim_support,OAG,bully,DNG,DFN,ATK,POS,scenario_ethnicity_fatima_bis,ethnicity
113,leo77,11:23:35,fatimah elle est 20fois plus grosse qu'elle,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
114,leo77,11:23:42,va la mosquée grosse folle,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
115,leo77,11:24:01,ta trop la rage,bully_support,NAG,NULL,NULL,OTH,DFN,NEU,scenario_ethnicity_fatima_bis,ethnicity
116,@FatimahVictime,11:24:07,Julie c'est avec toi que ça se passe,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
117,Paul72,11:24:21,Fatigras,bully_support,CAG,victim,DNG,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
118,coralie,11:24:28,leo toi t'es vraiment comme les autres,victim_support,NAG,NULL,NULL,OTH,OTH,NEG,scenario_ethnicity_fatima_bis,ethnicity
119,julie20,11:24:28,va bouffer ton couscous,bully,CAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
120,@FatimahVictime,11:24:31,maintenant promets moi que tu vas arrêter,victim,NAG,NULL,NULL,OTH,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
121,coralie,11:24:37,"mais developppe change tesz argume,ts",victim_support,NAG,NULL,NULL,DFN,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
122,julie20,11:24:42,non tg,bully,OAG,victim,OTH,ATK,OTH,NEG,scenario_ethnicity_fatima_bis,ethnicity
123,coralie,11:24:48,grosse merde,victim_support,OAG,bully,NCG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
124,leo77,11:24:51,on va pas arreter c que le debut on va t'harceler toute la vie on va venir devant chez toi on va te bz,bully_support,OAG,victim,THR,ATK,OTH,NEG,scenario_ethnicity_fatima_bis,ethnicity
125,coralie,11:25:12,#une pensé pour paul le con,victim_support,OAG,bully_support,NCG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
126,julie20,11:25:12,t'as cas crever,bully,OAG,victim,THR,AIN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
127,coralie,11:25:22,biienn suuur,victim_support,OAG,bully_support,NCG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
128,Paul72,11:25:28,au pire tu veux pas rentrer chez toi et cassez les couilles a ta famille,bully_support,OAG,victim,OTH,ATK,OTH,NEG,scenario_ethnicity_fatima_bis,ethnicity
129,@FatimahVictime,11:25:35,Je me sens pas bien quand vous faîtes ça..,victim,NAG,NULL,NULL,CNS,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
130,leo77,11:25:37,coralie sa se voit c un modo discord,bully_support,CAG,victim_support,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
131,coralie,11:25:47,leo77 t'es un squellette frerot tu vas rien faire c'est quoi ca ? modo ?,victim_support,CAG,bully_support,DNG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
132,Paul72,11:26:10,si il te soulève il est fort,bully_support,CAG,victim_support,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
133,coralie,11:26:14,non,victim_support,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
134,leo77,11:26:18,bahaha va faire du sport,bully_support,CAG,victim_support,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
135,coralie,11:26:20,il touche personne,victim_support,NAG,NULL,NULL,CNS,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
136,leo77,11:26:32,coralie elle a le sida,bully_support,OAG,victim_support,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
137,julie20,11:26:33,fatima ça fait quoi de pas pouvoir rentrer chez soi ??,bully,CAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
138,coralie,11:26:41,leo77 ?? c'est quoi ces argument aclater,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
139,@FatimahVictime,11:26:55,"STOP PAUL ! STOP LEO ! ET JULIE, on va régler ça en FACE2FACE j'en peux PLUS !",victim,OAG,bully/bully_support,THR,DFN,NULL,NEG,scenario_ethnicity_fatima_bis,ethnicity
140,leo77,11:27:04,viens en sorrt,bully_support,OAG,victim,THR,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
141,Paul72,11:27:14,Hitler il était pas si mauvais il s'est juste tromper de cible,bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
142,@FatimahVictime,11:27:30,C'EST HORRIBLE C'QUE TU DIS PAUL!,victim,NAG,NULL,NULL,CNS,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
143,Paul72,11:27:34,les arabes,bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
144,coralie,11:27:36,qu'est ce qui raconte lui,victim_support,NAG,NULL,NULL,OTH,ATK,NEU,scenario_ethnicity_fatima_bis,ethnicity
145,julie20,11:27:36,non c'est fatima qui a le sida a force de se faire pin,bully,OAG,victim,DNG,AIN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
146,leo77,11:27:41,nique les bougnoules,bully_support,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
147,@FatimahVictime,11:27:44,IL AURAIT DU T'EXTERMINER !,victim,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
148,Paul72,11:27:47,les boukak les melons,bully_support,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
149,leo77,11:27:53,les singes,bully_support,OAG,victim/victim_support,NCG,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
150,Paul72,11:28:00,c'est ciao,bully_support,OAG,victim,OTH,ATK,CNS,NEG,scenario_ethnicity_fatima_bis,ethnicity
151,julie20,11:28:09,good by,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
152,leo77,11:28:29,tu t'es suicidé,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
154,leo77,11:28:34,j'espere en tout cas,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
157,julie20,11:28:50,ça fera de la place,bully,OAG,victim,OTH,AIN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
158,@FatimahVictime,11:28:54,"Sincèrement, je peux plus dormir la nuit avec vos horreurs !",victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
159,Paul72,11:29:02,tu sais ce qui separe les animaux des humains ? la mer méditerranné,bully_support,CAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
160,@FatimahVictime,11:29:08,Vous n'avez aucune pitié ça m'affecte beaucoup,victim,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
161,julie20,11:29:19,ba rentre chez toi,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
163,julie20,11:29:24,a la nage,bully,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
164,coralie,11:29:57,Paul72 tu fais trop de bruit on les entends moins les bolosses,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
165,@FatimahVictime,11:30:52,"Heureusement que je sais nager Julie, contrairement à toi....",victim,OAG,bully,DNG,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
166,coralie,11:30:58,et bim,victim_support,NAG,NULL,NULL,EMP,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
167,leo77,11:31:07,ferme ta gueule jvais te faire bouffer ma bite,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
168,coralie,11:31:13,oui,victim_support,NAG,NULL,NULL,OTH,NULL,NEU,scenario_ethnicity_fatima_bis,ethnicity
169,Paul72,11:31:15,ferme ton fiac on arrive pas a s'entendre,bully_support,OAG,victim,OTH,ATK,DFN,NEG,scenario_ethnicity_fatima_bis,ethnicity
170,coralie,11:31:15,comme d'hab,victim_support,NAG,NULL,NULL,DFN,ATK,NEG,scenario_ethnicity_fatima_bis,ethnicity
